survey_datetime,fishing_method_short_description,catch_area_code,legal_size_status_description,catch_result_type_code,adipose_clip_status_code,count
2012-08-27T07:00:00Z,Kicker angler,11,Legal,K,AD,12
2012-08-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,9
2012-08-27T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-08-28T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-08-30T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2012-08-30T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-08-30T07:00:00Z,Kicker angler,11,Sublegal,R,AD,21
2012-08-30T07:00:00Z,Kicker angler,11,Sublegal,R,UM,13
2012-09-01T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2012-09-01T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-09-01T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2012-09-01T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2012-09-02T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2012-09-02T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-09-02T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-09-02T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2012-09-03T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-09-03T07:00:00Z,Kicker angler,11,Sublegal,R,UM,10
2012-09-06T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-09-06T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2012-09-06T07:00:00Z,Kicker angler,11,Sublegal,R,UM,7
2012-09-07T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2012-09-07T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-09-07T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-09-09T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-09-09T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-09-09T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2012-09-09T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-09-10T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2012-09-10T07:00:00Z,Kicker angler,11,Sublegal,R,UM,7
2012-09-15T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2012-09-15T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-09-15T07:00:00Z,Kicker angler,11,Sublegal,R,AD,7
2012-09-15T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-09-16T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-09-16T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-09-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2012-09-16T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2012-09-17T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2012-09-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-09-19T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2012-09-19T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2012-09-19T07:00:00Z,Kicker angler,11,Sublegal,R,UM,27
2012-09-20T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-09-20T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2012-09-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2012-09-22T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2012-09-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2012-09-22T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2012-09-23T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-09-23T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2012-09-23T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-09-23T07:00:00Z,Kicker angler,11,Sublegal,K,UM,1
2012-09-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,10
2012-09-23T07:00:00Z,Kicker angler,11,Sublegal,R,UM,11
2012-09-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2012-09-25T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2012-09-28T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-09-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,14
2012-09-28T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2012-09-29T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2012-09-29T07:00:00Z,Kicker angler,11,Sublegal,R,AD,13
2012-09-29T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2012-10-12T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2012-10-12T07:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2012-10-21T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-10-21T07:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2012-11-01T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2012-11-03T07:00:00Z,Kicker angler,10,Sublegal,R,AD,5
2012-11-03T07:00:00Z,Kicker angler,10,Sublegal,R,UM,6
2012-11-05T08:00:00Z,Kicker angler,10,Sublegal,R,AD,5
2012-11-08T08:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2012-11-09T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2012-11-14T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-11-16T08:00:00Z,Kicker angler,10,Sublegal,R,AD,8
2012-11-16T08:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2012-11-26T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-12-27T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2012-12-27T08:00:00Z,Kicker angler,10,Sublegal,R,AD,6
2012-12-28T08:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2012-12-28T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-01-02T08:00:00Z,Kicker angler,10,Sublegal,R,AD,5
2013-01-02T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-01-05T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-01-05T08:00:00Z,Kicker angler,10,Legal,R,UM,1
2013-01-05T08:00:00Z,Kicker angler,10,Sublegal,R,AD,16
2013-01-05T08:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2013-01-10T08:00:00Z,Kicker angler,10,Sublegal,R,AD,6
2013-01-10T08:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2013-01-12T08:00:00Z,Kicker angler,10,Legal,K,AD,2
2013-01-12T08:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2013-01-12T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-01-14T08:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2013-01-15T08:00:00Z,Kicker angler,10,Sublegal,R,AD,8
2013-01-15T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-01-16T08:00:00Z,Kicker angler,10,Sublegal,R,AD,5
2013-01-16T08:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2013-01-19T08:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2013-01-19T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-01-20T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-01-20T08:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2013-01-20T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-01-25T08:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2013-02-01T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-02-01T08:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2013-02-01T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-02-02T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-02-02T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-02-08T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-02-08T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-02-10T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-02-17T08:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2013-02-27T08:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2013-03-02T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-03-02T08:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2013-03-07T08:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-03-08T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-03-09T08:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-03-09T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-03-09T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-03-09T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-03-15T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-03-15T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-03-15T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2013-03-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-03-22T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-03-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2013-03-24T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-03-24T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-03-30T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-03-30T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-04-02T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-04-05T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-04-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-04-06T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-04-07T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-04-09T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-04-09T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-04-12T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-04-14T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-04-14T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-04-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2013-04-18T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-04-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-04-18T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-04-19T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-04-20T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-04-23T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-04-30T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-06-02T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-06-04T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-06-04T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-06-05T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-06-05T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-06-06T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-06-07T07:00:00Z,Kicker angler,11,Legal,K,AD,7
2013-06-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-06-08T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-06-08T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-06-09T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-06-09T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-06-10T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2013-06-10T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2013-06-10T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-06-10T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-06-11T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-06-11T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-06-13T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-06-13T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2013-06-13T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-06-14T07:00:00Z,Kicker angler,11,Legal,K,AD,9
2013-06-14T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2013-06-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-06-15T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-06-15T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-06-16T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2013-06-16T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2013-06-16T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2013-06-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2013-06-16T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2013-06-17T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2013-06-17T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-06-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2013-06-17T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-06-18T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2013-06-19T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2013-06-19T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2013-06-20T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-06-21T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-06-22T07:00:00Z,Kicker angler,11,Legal,K,AD,7
2013-06-22T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2013-06-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-06-23T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2013-06-23T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2013-06-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2013-06-25T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-06-25T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-06-26T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-06-26T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-06-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2013-06-27T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-06-27T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-06-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2013-06-28T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-06-28T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2013-06-28T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2013-06-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-06-28T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-06-29T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-06-29T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2013-06-30T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-07-01T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-07-01T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-07-01T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2013-07-04T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-07-05T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2013-07-05T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-07-06T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2013-07-06T07:00:00Z,Kicker angler,11,Legal,K,AD,9
2013-07-06T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2013-07-06T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-07-06T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-07-07T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2013-07-07T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-07-07T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-07-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-07-08T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-07-11T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2013-07-11T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-07-11T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2013-07-11T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-07-11T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2013-07-11T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-07-12T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-07-12T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2013-07-12T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2013-07-12T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-07-13T07:00:00Z,Kicker angler,10,Sublegal,R,AD,5
2013-07-13T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2013-07-13T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2013-07-13T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-07-13T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-07-14T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-07-14T07:00:00Z,Kicker angler,11,Legal,K,AD,9
2013-07-14T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-07-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2013-07-14T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2013-07-15T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-07-15T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2013-07-15T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-07-16T07:00:00Z,Charter angler,10,Legal,K,AD,1
2013-07-16T07:00:00Z,Kicker angler,10,Legal,K,AD,3
2013-07-16T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2013-07-16T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2013-07-16T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-07-16T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-07-16T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-07-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-07-16T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-07-17T07:00:00Z,Charter angler,10,Legal,K,AD,1
2013-07-18T07:00:00Z,Charter angler,10,Legal,K,AD,3
2013-07-18T07:00:00Z,Charter angler,10,Sublegal,R,AD,1
2013-07-18T07:00:00Z,Kicker angler,10,Legal,K,AD,6
2013-07-18T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2013-07-18T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-07-19T07:00:00Z,Charter angler,10,Legal,K,AD,1
2013-07-19T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2013-07-19T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2013-07-19T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-07-19T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2013-07-20T07:00:00Z,Charter angler,10,Legal,K,AD,2
2013-07-20T07:00:00Z,Charter angler,10,Sublegal,R,UM,1
2013-07-20T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-07-20T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-07-21T07:00:00Z,Charter angler,10,Legal,K,AD,2
2013-07-21T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-07-21T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-07-21T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2013-07-22T07:00:00Z,Charter angler,10,Legal,K,AD,4
2013-07-23T07:00:00Z,Charter angler,10,Sublegal,R,UM,1
2013-07-23T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-07-24T07:00:00Z,Charter angler,10,Legal,K,AD,1
2013-07-24T07:00:00Z,Charter angler,10,Legal,R,UM,1
2013-07-24T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2013-07-24T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2013-07-24T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-07-25T07:00:00Z,Kicker angler,10,Legal,K,AD,3
2013-07-25T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-07-26T07:00:00Z,Kicker angler,10,Legal,K,AD,3
2013-07-26T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-07-26T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-07-26T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2013-07-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-07-27T07:00:00Z,Charter angler,10,Legal,K,AD,2
2013-07-27T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-07-27T07:00:00Z,Kicker angler,11,Legal,K,AD,7
2013-07-27T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-07-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2013-07-27T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2013-07-28T07:00:00Z,Charter angler,10,Sublegal,R,AD,1
2013-07-28T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-07-28T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-07-29T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2013-07-29T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-07-29T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2013-07-30T07:00:00Z,Kicker angler,11,Legal,K,AD,7
2013-07-30T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-07-30T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-07-31T07:00:00Z,Charter angler,10,Legal,K,AD,2
2013-07-31T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-07-31T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-08-01T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-08-01T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2013-08-02T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-08-02T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-08-03T07:00:00Z,Kicker angler,11,Legal,K,AD,17
2013-08-03T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2013-08-03T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2013-08-03T07:00:00Z,Kicker angler,11,Sublegal,K,AD,1
2013-08-03T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-08-04T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2013-08-04T07:00:00Z,Kicker angler,10,Legal,K,UM,1
2013-08-04T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-08-04T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2013-08-05T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2013-08-05T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-08-05T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-08-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-08-06T07:00:00Z,Kicker angler,10,Legal,K,AD,3
2013-08-06T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2013-08-06T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-08-06T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-08-07T07:00:00Z,Kicker angler,10,Legal,K,AD,4
2013-08-07T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2013-08-07T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2013-08-07T07:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2013-08-07T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-08-08T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-08-08T07:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2013-08-09T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2013-08-09T07:00:00Z,Kicker angler,11,Legal,K,AD,7
2013-08-10T07:00:00Z,Kicker angler,10,Legal,K,AD,6
2013-08-10T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-08-11T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-08-11T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2013-08-11T07:00:00Z,Kicker angler,11,Legal,K,AD,13
2013-08-11T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-08-11T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-08-12T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2013-08-12T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-08-12T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-08-14T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-08-14T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2013-08-14T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2013-08-14T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2013-08-14T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2013-08-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-08-14T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-08-15T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-08-15T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2013-08-15T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2013-08-15T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-08-15T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-08-16T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-08-17T07:00:00Z,Kicker angler,10,Legal,K,AD,8
2013-08-17T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-08-17T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-08-17T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-08-17T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-08-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-08-17T07:00:00Z,Kicker angler,11,Sublegal,R,UM,6
2013-08-18T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-08-18T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-08-18T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-08-18T07:00:00Z,Kicker angler,11,Legal,K,AD,13
2013-08-18T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-08-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2013-08-18T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-08-22T07:00:00Z,Kicker angler,11,Legal,K,AD,10
2013-08-22T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2013-08-22T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-08-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2013-08-22T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-08-23T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2013-08-23T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2013-08-23T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2013-08-25T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2013-08-25T07:00:00Z,Kicker angler,11,Legal,R,UM,2
