areacode,area,FisheryID,id_nm,RunYear,TimeStep,fishery_status,reg_start_date,reg_end_date,days,ereg_url,notes,target_species
9,9,53,53:Ar 9 Sport,2013,3,NR,8/5/2013,9/30/2013,57,,,CHIN
5,5,42,42:Ar 5 Sport,2013,3,NR,8/16/2013,9/30/2013,46,,,CHIN
6,6,54,54:Ar 6 Sport,2013,3,NR,8/16/2013,9/30/2013,46,,,CHIN
10,10,56,56:A 10 Sport,2013,3,NR,8/19/2013,9/30/2013,43,,,CHIN
12,12,64,64:A 12 Sport,2013,3,NR_NOA,9/1/2013,9/30/2013,30,,,CHIN
5,5,42,42:Ar 5 Sport,2013,4,NS,10/1/2013,10/31/2013,31,,,CHIN
6,6,54,54:Ar 6 Sport,2013,4,NS,10/1/2013,10/31/2013,31,,,CHIN
7,7,36,36:Ar 7 Sport,2013,4,NS,10/1/2013,10/31/2013,31,,,CHIN
9,9,53,53:Ar 9 Sport,2013,4,NR,10/1/2013,10/31/2013,31,,,CHIN
10,10,56,56:A 10 Sport,2013,4,MSF,10/1/2013,1/31/2014,123,,,CHIN
11,11,57,57:A 11 Sport,2013,4,NS,10/1/2013,12/31/2013,92,,,CHIN
12,12,64,64:A 12 Sport,2013,4,MSF_SOA,10/1/2013,10/15/2013,15,,,CHIN
12,12,64,64:A 12 Sport,2013,4,NR_NOA,10/1/2013,10/15/2013,15,,,CHIN
13,13,67,67:A 13 Sport,2013,4,NS,10/1/2013,4/30/2014,212,,,CHIN
12,12,64,64:A 12 Sport,2013,4,MSF,10/16/2013,12/31/2013,77,,,CHIN
5,5,42,42:Ar 5 Sport,2013,4,closed,11/1/2013,2/15/2014,107,,,CHIN
6,6,54,54:Ar 6 Sport,2013,4,closed,11/1/2013,11/30/2013,30,,,CHIN
7,7,36,36:Ar 7 Sport,2013,4,closed,11/1/2013,11/30/2013,30,,,CHIN
81,81,45,45:Ar 8-1 Spt,2013,4,MSF,11/1/2013,4/30/2014,181,,,CHIN
82,82,45,45:Ar 8-1 Spt,2013,4,MSF,11/1/2013,4/30/2014,181,,,CHIN
9,9,53,53:Ar 9 Sport,2013,4,MSF,11/1/2013,11/30/2013,30,,,CHIN
6,6,54,54:Ar 6 Sport,2013,4,MSF,12/1/2013,4/10/2014,131,,,CHIN
7,7,36,36:Ar 7 Sport,2013,4,MSF,12/1/2013,4/30/2014,151,,,CHIN
9,9,53,53:Ar 9 Sport,2013,4,closed,12/1/2013,1/15/2014,46,,,CHIN
11,11,57,57:A 11 Sport,2013,4,closed,1/1/2014,1/31/2014,31,,,CHIN
12,12,64,64:A 12 Sport,2013,4,closed,1/1/2014,1/31/2014,31,,,CHIN
9,9,53,53:Ar 9 Sport,2013,4,MSF,1/16/2014,4/15/2014,90,,,CHIN
10,10,56,56:A 10 Sport,2013,4,closed,2/1/2014,5/31/2014,120,,,CHIN
11,11,57,57:A 11 Sport,2013,4,MSF,2/1/2014,4/30/2014,89,,,CHIN
12,12,64,64:A 12 Sport,2013,4,MSF,2/1/2014,4/30/2014,89,,,CHIN
5,5,42,42:Ar 5 Sport,2013,4,NS,2/16/2014,4/10/2014,54,,,CHIN
5,5,42,42:Ar 5 Sport,2013,4,closed,4/11/2014,6/30/2014,81,,,CHIN
6,6,54,54:Ar 6 Sport,2013,4,closed,4/11/2014,6/30/2014,81,,,CHIN
9,9,53,53:Ar 9 Sport,2013,4,closed,4/16/2014,6/30/2014,76,,,CHIN
7,7,36,36:Ar 7 Sport,2014,2,closed,5/1/2014,6/30/2014,61,,,CHIN
81,81,45,45:Ar 8-1 Spt,2014,2,closed,5/1/2014,7/31/2014,92,,,CHIN
82,82,45,45:Ar 8-1 Spt,2014,2,closed,5/1/2014,7/31/2014,92,,,CHIN
11,11,57,57:A 11 Sport,2014,2,closed,5/1/2014,5/31/2014,31,,,CHIN
12,12,64,64:A 12 Sport,2014,2,closed,5/1/2014,6/30/2014,61,,,CHIN
13,13,67,67:A 13 Sport,2014,2,MSF,5/1/2014,6/30/2014,61,,,CHIN
10,10,56,56:A 10 Sport,2014,2,C&R,6/1/2014,6/30/2014,30,,,CHIN
11,11,57,57:A 11 Sport,2014,2,MSF,6/1/2014,6/30/2014,30,,,CHIN
5,5,42,42:Ar 5 Sport,2014,3,MSF,7/1/2014,8/15/2014,46,,,CHIN
6,6,54,54:Ar 6 Sport,2014,3,MSF,7/1/2014,8/15/2014,46,,,CHIN
7,7,36,36:Ar 7 Sport,2014,3,NS,7/1/2014,9/30/2014,92,,,CHIN
9,9,53,53:Ar 9 Sport,2014,3,NR,7/1/2014,7/15/2014,15,,,CHIN
10,10,56,56:A 10 Sport,2014,3,NR,7/1/2014,7/15/2014,15,,,CHIN
11,11,57,57:A 11 Sport,2014,3,MSF,7/1/2014,9/30/2014,92,,,CHIN
12,12,64,64:A 12 Sport,2014,3,MSF_SOA,7/1/2014,9/30/2014,92,,,CHIN
13,13,67,67:A 13 Sport,2014,3,MSF,7/1/2014,9/30/2014,92,,,CHIN
9,9,53,53:Ar 9 Sport,2014,3,MSF,7/16/2014,8/15/2014,31,,,CHIN
10,10,56,56:A 10 Sport,2014,3,MSF,7/16/2014,8/7/2014,23,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1474,,CHIN
81,81,45,45:Ar 8-1 Spt,2014,3,NR,8/1/2014,10/31/2014,92,,,CHIN
82,82,45,45:Ar 8-1 Spt,2014,3,NR,8/1/2014,10/31/2014,92,,,CHIN
10,10,56,56:A 10 Sport,2014,3,NR,8/8/2014,9/30/2014,54,,,CHIN
5,5,42,42:Ar 5 Sport,2014,3,NR,8/16/2014,9/30/2014,46,,,CHIN
6,6,54,54:Ar 6 Sport,2014,3,NR,8/16/2014,9/30/2014,46,,,CHIN
9,9,53,53:Ar 9 Sport,2014,3,NR,8/16/2014,9/30/2014,46,,,CHIN
12,12,64,64:A 12 Sport,2014,3,NR_NOA,9/1/2014,9/30/2014,30,,,CHIN
5,5,42,42:Ar 5 Sport,2014,4,MSF,10/1/2014,10/31/2014,31,,,CHIN
6,6,54,54:Ar 6 Sport,2014,4,MSF,10/1/2014,10/31/2014,31,,"handbook is MSF through 10/31, do not see an ereg, added row",CHIN
7,7,36,36:Ar 7 Sport,2014,4,MSF,10/1/2014,10/31/2014,31,,,CHIN
9,9,53,53:Ar 9 Sport,2014,4,NR,10/1/2014,10/31/2014,31,,,CHIN
10,10,56,56:A 10 Sport,2014,4,MSF,10/1/2014,1/31/2015,123,,,CHIN
11,11,57,57:A 11 Sport,2014,4,MSF,10/1/2014,12/31/2014,92,,,CHIN
12,12,64,64:A 12 Sport,2014,4,MSF_SOA,10/1/2014,10/15/2014,15,,,CHIN
12,12,64,64:A 12 Sport,2014,4,NR_NOA,10/1/2014,10/15/2014,15,,,CHIN
13,13,67,67:A 13 Sport,2014,4,MSF,10/1/2014,4/30/2015,212,,,CHIN
12,12,64,64:A 12 Sport,2014,4,MSF,10/16/2014,12/31/2014,77,,,CHIN
5,5,42,42:Ar 5 Sport,2014,4,closed,11/1/2014,2/15/2015,107,,,CHIN
6,6,54,54:Ar 6 Sport,2014,4,closed,11/1/2014,11/30/2014,30,,,CHIN
7,7,36,36:Ar 7 Sport,2014,4,closed,11/1/2014,11/30/2014,30,,,CHIN
81,81,45,45:Ar 8-1 Spt,2014,4,MSF,11/1/2014,4/30/2015,181,,,CHIN
82,82,45,45:Ar 8-1 Spt,2014,4,MSF,11/1/2014,4/30/2015,181,,,CHIN
9,9,53,53:Ar 9 Sport,2014,4,MSF,11/1/2014,11/30/2014,30,,,CHIN
6,6,54,54:Ar 6 Sport,2014,4,MSF,12/1/2014,4/10/2015,131,,,CHIN
7,7,36,36:Ar 7 Sport,2014,4,MSF,12/1/2014,2/15/2015,77,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1545,closed weekdays Jan29: https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1540,CHIN
9,9,53,53:Ar 9 Sport,2014,4,closed,12/1/2014,1/15/2015,46,,,CHIN
11,11,57,57:A 11 Sport,2014,4,closed,1/1/2015,1/31/2015,31,,,CHIN
12,12,64,64:A 12 Sport,2014,4,closed,1/1/2015,1/31/2015,31,,,CHIN
9,9,53,53:Ar 9 Sport,2014,4,MSF,1/16/2015,4/15/2015,90,,,CHIN
10,10,56,56:A 10 Sport,2014,4,closed,2/1/2015,5/31/2015,120,,,CHIN
11,11,57,57:A 11 Sport,2014,4,MSF,2/1/2015,4/30/2015,89,,,CHIN
12,12,64,64:A 12 Sport,2014,4,MSF,2/1/2015,4/30/2015,89,,,CHIN
5,5,42,42:Ar 5 Sport,2014,4,MSF,2/16/2015,4/10/2015,54,,,CHIN
7,7,36,36:Ar 7 Sport,2014,4,closed,2/16/2015,6/30/2015,135,,,CHIN
5,5,42,42:Ar 5 Sport,2014,4,closed,4/11/2015,6/30/2015,81,,,CHIN
6,6,54,54:Ar 6 Sport,2014,4,closed,4/11/2015,6/30/2015,81,,,CHIN
9,9,53,53:Ar 9 Sport,2014,4,closed,4/16/2015,6/30/2015,76,,,CHIN
81,81,45,45:Ar 8-1 Spt,2015,2,closed,5/1/2015,7/31/2015,92,,,CHIN
82,82,45,45:Ar 8-1 Spt,2015,2,closed,5/1/2015,7/31/2015,92,,,CHIN
11,11,57,57:A 11 Sport,2015,2,closed,5/1/2015,5/31/2015,31,,,CHIN
12,12,64,64:A 12 Sport,2015,2,closed,5/1/2015,6/30/2015,61,,,CHIN
13,13,67,67:A 13 Sport,2015,2,MSF,5/1/2015,6/30/2015,61,,,CHIN
10,10,56,56:A 10 Sport,2015,2,C&R,6/1/2015,6/30/2015,30,,,CHIN
11,11,57,57:A 11 Sport,2015,2,MSF,6/1/2015,6/30/2015,30,,,CHIN
5,5,42,42:Ar 5 Sport,2015,3,MSF,7/1/2015,8/15/2015,46,,,CHIN
6,6,54,54:Ar 6 Sport,2015,3,MSF,7/1/2015,8/15/2015,46,,,CHIN
7,7,36,36:Ar 7 Sport,2015,3,NS,7/1/2015,9/30/2015,92,,,CHIN
9,9,53,53:Ar 9 Sport,2015,3,NR,7/1/2015,7/15/2015,15,,,CHIN
10,10,56,56:A 10 Sport,2015,3,NR,7/1/2015,9/30/2015,92,,,CHIN
11,11,57,57:A 11 Sport,2015,3,MSF,7/1/2015,9/30/2015,92,,,CHIN
12,12,64,64:A 12 Sport,2015,3,MSF_SOA,7/1/2015,9/30/2015,92,,,CHIN
12,12,64,64:A 12 Sport,2015,3,NR_NOA,7/1/2015,9/30/2015,92,,,CHIN
13,13,67,67:A 13 Sport,2015,3,MSF,7/1/2015,9/30/2015,92,,,CHIN
9,9,53,53:Ar 9 Sport,2015,3,MSF,7/16/2015,7/26/2015,11,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1642,,CHIN
9,9,53,53:Ar 9 Sport,2015,3,NR,7/27/2015,9/30/2015,66,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1716,,CHIN
81,81,45,45:Ar 8-1 Spt,2015,3,NR,8/1/2015,10/31/2015,92,,,CHIN
82,82,45,45:Ar 8-1 Spt,2015,3,NR,8/1/2015,10/31/2015,92,,,CHIN
5,5,42,42:Ar 5 Sport,2015,3,NR,8/16/2015,9/30/2015,46,,,CHIN
6,6,54,54:Ar 6 Sport,2015,3,NR,8/16/2015,9/30/2015,46,,,CHIN
5,5,42,42:Ar 5 Sport,2015,4,NR,10/1/2015,10/31/2015,31,,,CHIN
6,6,54,54:Ar 6 Sport,2015,4,MSF,10/1/2015,10/31/2015,31,,,CHIN
7,7,36,36:Ar 7 Sport,2015,4,MSF,10/1/2015,10/31/2015,31,,,CHIN
9,9,53,53:Ar 9 Sport,2015,4,NR,10/1/2015,11/30/2015,61,,,CHIN
10,10,56,56:A 10 Sport,2015,4,MSF,10/1/2015,10/18/2015,18,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1706,,CHIN
11,11,57,57:A 11 Sport,2015,4,MSF,10/1/2015,12/31/2015,92,,,CHIN
12,12,64,64:A 12 Sport,2015,4,MSF_SOA,10/1/2015,10/15/2015,15,,,CHIN
12,12,64,64:A 12 Sport,2015,4,NR_NOA,10/1/2015,10/15/2015,15,,,CHIN
13,13,67,67:A 13 Sport,2015,4,MSF,10/1/2015,4/30/2016,213,,,CHIN
12,12,64,64:A 12 Sport,2015,4,MSF,10/16/2015,12/31/2015,77,,,CHIN
10,10,56,56:A 10 Sport,2015,4,closed,10/19/2015,10/27/2015,9,,,CHIN
10,10,56,56:A 10 Sport,2015,4,NR,10/28/2015,11/30/2015,34,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1718,,CHIN
5,5,42,42:Ar 5 Sport,2015,4,closed,11/1/2015,2/15/2016,107,,,CHIN
6,6,54,54:Ar 6 Sport,2015,4,closed,11/1/2015,11/30/2015,30,,,CHIN
7,7,36,36:Ar 7 Sport,2015,4,closed,11/1/2015,11/30/2015,30,,,CHIN
81,81,45,45:Ar 8-1 Spt,2015,4,MSF,11/1/2015,4/3/2016,155,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1777,,CHIN
82,82,45,45:Ar 8-1 Spt,2015,4,MSF,11/1/2015,4/3/2016,155,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1777,,CHIN
6,6,54,54:Ar 6 Sport,2015,4,MSF,12/1/2015,2/21/2016,83,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1754,,CHIN
7,7,36,36:Ar 7 Sport,2015,4,MSF,12/1/2015,3/13/2016,104,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1765,,CHIN
9,9,53,53:Ar 9 Sport,2015,4,closed,12/1/2015,1/15/2016,46,,,CHIN
10,10,56,56:A 10 Sport,2015,4,closed,12/1/2015,6/23/2016,206,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1726,,CHIN
11,11,57,57:A 11 Sport,2015,4,closed,1/1/2016,1/31/2016,31,,,CHIN
12,12,64,64:A 12 Sport,2015,4,closed,1/1/2016,1/31/2016,31,,,CHIN
9,9,53,53:Ar 9 Sport,2015,4,MSF,1/16/2016,4/10/2016,86,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1781,,CHIN
11,11,57,57:A 11 Sport,2015,4,MSF,2/1/2016,4/30/2016,90,,,CHIN
12,12,64,64:A 12 Sport,2015,4,MSF,2/1/2016,4/30/2016,90,,,CHIN
5,5,42,42:Ar 5 Sport,2015,4,MSF,2/16/2016,4/30/2016,75,,,CHIN
6,6,54,54:Ar 6 Sport,2015,4,closed,2/22/2016,3/11/2016,19,,,CHIN
6,6,54,54:Ar 6 Sport,2015,4,MSF,3/12/2016,3/18/2016,7,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1762,,CHIN
7,7,36,36:Ar 7 Sport,2015,4,closed,3/14/2016,6/30/2016,109,,,CHIN
6,6,54,54:Ar 6 Sport,2015,4,closed,3/19/2016,6/30/2016,104,,,CHIN
81,81,45,45:Ar 8-1 Spt,2015,4,closed,4/4/2016,10/31/2016,211,,,CHIN
82,82,45,45:Ar 8-1 Spt,2015,4,closed,4/4/2016,10/31/2016,211,,,CHIN
9,9,53,53:Ar 9 Sport,2015,4,closed,4/11/2016,6/30/2016,81,,,CHIN
5,5,42,42:Ar 5 Sport,2016,2,closed,5/1/2016,6/30/2016,61,,,CHIN
11,11,57,57:A 11 Sport,2016,2,closed,5/1/2016,6/23/2016,54,,,CHIN
12,12,64,64:A 12 Sport,2016,2,closed,5/1/2016,6/30/2016,61,,,CHIN
13,13,67,67:A 13 Sport,2016,2,closed,5/1/2016,6/23/2016,54,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1796,,CHIN
10,10,56,56:A 10 Sport,2016,2,C&R,6/24/2016,6/30/2016,7,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1829,,CHIN
11,11,57,57:A 11 Sport,2016,2,MSF,6/24/2016,6/30/2016,7,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1851,,CHIN
13,13,67,67:A 13 Sport,2016,2,MSF,6/24/2016,6/30/2016,7,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1829,,CHIN
5,5,42,42:Ar 5 Sport,2016,3,MSF,7/1/2016,8/15/2016,46,,,CHIN
6,6,54,54:Ar 6 Sport,2016,3,MSF,7/1/2016,8/15/2016,46,,,CHIN
7,7,36,36:Ar 7 Sport,2016,3,MSF,7/1/2016,7/31/2016,31,,,CHIN
9,9,53,53:Ar 9 Sport,2016,3,NR,7/1/2016,7/15/2016,15,,,CHIN
10,10,56,56:A 10 Sport,2016,3,NR,7/1/2016,7/15/2016,15,,,CHIN
11,11,57,57:A 11 Sport,2016,3,MSF,7/1/2016,8/19/2016,50,,,CHIN
12,12,64,64:A 12 Sport,2016,3,MSF_SOA,7/1/2016,9/30/2016,92,,,CHIN
13,13,67,67:A 13 Sport,2016,3,MSF,7/1/2016,9/30/2016,92,,,CHIN
9,9,53,53:Ar 9 Sport,2016,3,MSF,7/16/2016,8/4/2016,20,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1843,,CHIN
10,10,56,56:A 10 Sport,2016,3,MSF,7/16/2016,8/15/2016,31,,,CHIN
7,7,36,36:Ar 7 Sport,2016,3,NS,8/1/2016,9/30/2016,61,,,CHIN
9,9,53,53:Ar 9 Sport,2016,3,closed,8/5/2016,10/31/2016,88,,,CHIN
5,5,42,42:Ar 5 Sport,2016,3,closed,8/16/2016,2/15/2017,184,,,CHIN
6,6,54,54:Ar 6 Sport,2016,3,closed,8/16/2016,11/30/2016,107,,,CHIN
10,10,56,56:A 10 Sport,2016,3,closed,8/16/2016,10/31/2016,77,,,CHIN
12,12,64,64:A 12 Sport,2016,3,NR_NOA,8/16/2016,9/30/2016,46,,,CHIN
11,11,57,57:A 11 Sport,2016,3,closed,8/20/2016,1/31/2017,165,,,CHIN
7,7,36,36:Ar 7 Sport,2016,4,MSF,10/1/2016,10/31/2016,31,,,CHIN
12,12,64,64:A 12 Sport,2016,4,MSF,10/1/2016,4/30/2017,212,,,CHIN
13,13,67,67:A 13 Sport,2016,4,MSF,10/1/2016,4/30/2017,212,,,CHIN
7,7,36,36:Ar 7 Sport,2016,4,closed,11/1/2016,11/30/2016,30,,,CHIN
81,81,45,45:Ar 8-1 Spt,2016,4,MSF,11/1/2016,4/30/2017,181,,,CHIN
82,82,45,45:Ar 8-1 Spt,2016,4,MSF,11/1/2016,4/30/2017,181,,,CHIN
9,9,53,53:Ar 9 Sport,2016,4,MSF,11/1/2016,11/30/2016,30,,,CHIN
10,10,56,56:A 10 Sport,2016,4,MSF,11/1/2016,1/23/2017,84,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1916,,CHIN
6,6,54,54:Ar 6 Sport,2016,4,MSF,12/1/2016,4/15/2017,136,,,CHIN
7,7,36,36:Ar 7 Sport,2016,4,MSF,12/1/2016,2/10/2017,72,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1921,,CHIN
9,9,53,53:Ar 9 Sport,2016,4,closed,12/1/2016,2/15/2017,77,,,CHIN
10,10,56,56:A 10 Sport,2016,4,closed,1/24/2017,6/30/2017,158,,,CHIN
11,11,57,57:A 11 Sport,2016,4,MSF,2/1/2017,4/30/2017,89,,,CHIN
7,7,36,36:Ar 7 Sport,2016,4,closed,2/11/2017,3/24/2017,42,,,CHIN
5,5,42,42:Ar 5 Sport,2016,4,MSF,2/16/2017,4/30/2017,74,,,CHIN
9,9,53,53:Ar 9 Sport,2016,4,MSF,2/16/2017,4/15/2017,59,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1920,,CHIN
7,7,36,36:Ar 7 Sport,2016,4,MSF,3/25/2017,4/21/2017,28,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1940,,CHIN
6,6,54,54:Ar 6 Sport,2016,4,closed,4/16/2017,6/30/2017,76,,,CHIN
9,9,53,53:Ar 9 Sport,2016,4,closed,4/16/2017,7/15/2017,91,,,CHIN
7,7,36,36:Ar 7 Sport,2016,4,closed,4/22/2017,6/30/2017,70,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=1961,,CHIN
5,5,42,42:Ar 5 Sport,2017,2,closed,5/1/2017,6/30/2017,61,,,CHIN
81,81,45,45:Ar 8-1 Spt,2017,2,closed,5/1/2017,6/30/2017,61,,,CHIN
82,82,45,45:Ar 8-1 Spt,2017,2,closed,5/1/2017,6/30/2017,61,,,CHIN
11,11,57,57:A 11 Sport,2017,2,closed,5/1/2017,5/31/2017,31,,,CHIN
12,12,64,64:A 12 Sport,2017,2,closed,5/1/2017,6/30/2017,61,,,CHIN
13,13,67,67:A 13 Sport,2017,2,MSF,5/1/2017,6/30/2017,61,,,CHIN
82,82,48,48:Area8D Spt,2017,2,NS,5/25/2017,6/30/2017,37,,Fri-Mon,CHIN
11,11,57,57:A 11 Sport,2017,2,MSF,6/1/2017,6/30/2017,30,,,CHIN
5,5,42,42:Ar 5 Sport,2017,3,MSF,7/1/2017,8/15/2017,46,,,CHIN
6,6,54,54:Ar 6 Sport,2017,3,MSF,7/1/2017,8/15/2017,46,,,CHIN
7,7,36,36:Ar 7 Sport,2017,3,MSF,7/1/2017,7/31/2017,31,,,CHIN
81,81,45,45:Ar 8-1 Spt,2017,3,closed,7/1/2017,9/30/2017,92,,,CHIN
82,82,45,45:Ar 8-1 Spt,2017,3,closed,7/1/2017,9/30/2017,92,,,CHIN
82,82,48,48:Area8D Spt,2017,3,NS,7/1/2017,9/4/2017,66,,Fri-Mon,CHIN
10,10,56,56:A 10 Sport,2017,3,NR,7/1/2017,7/15/2017,15,,,CHIN
10E,10E,62,62:A 10E Sprt,2017,3,MSF,7/1/2017,9/30/2017,92,,,CHIN
11,11,57,57:A 11 Sport,2017,3,MSF,7/1/2017,9/30/2017,92,,,CHIN
12,12,64,64:A 12 Sport,2017,3,MSF_SOA,7/1/2017,9/30/2017,92,,,CHIN
13,13,67,67:A 13 Sport,2017,3,MSF,7/1/2017,9/30/2017,92,,,CHIN
9,9,53,53:Ar 9 Sport,2017,3,MSF,7/16/2017,7/31/2017,16,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2018,,CHIN
10,10,56,56:A 10 Sport,2017,3,MSF,7/16/2017,8/15/2017,31,,,CHIN
7,7,36,36:Ar 7 Sport,2017,3,NS,8/1/2017,9/30/2017,61,,,CHIN
9,9,53,53:Ar 9 Sport,2017,3,NR,8/1/2017,9/4/2017,35,,,CHIN
12,12,64,64:A 12 Sport,2017,3,NR_NOA,8/1/2017,9/30/2017,61,,,CHIN
10A,10A,60,60:A 10A Sprt,2017,3,NS,8/11/2017,8/13/2017,3,,,CHIN
5,5,42,42:Ar 5 Sport,2017,3,NR,8/16/2017,8/31/2017,16,,,CHIN
6,6,54,54:Ar 6 Sport,2017,3,closed,8/16/2017,2/28/2018,197,,,CHIN
10,10,56,56:A 10 Sport,2017,3,NR,8/16/2017,9/30/2017,46,,,CHIN
10A,10A,60,60:A 10A Sprt,2017,3,NR,8/18/2017,8/20/2017,3,,,CHIN
10A,10A,60,60:A 10A Sprt,2017,3,NR,8/25/2017,8/27/2017,3,,,CHIN
5,5,42,42:Ar 5 Sport,2017,3,closed,9/1/2017,3/15/2018,196,,,CHIN
9,9,53,53:Ar 9 Sport,2017,3,closed,9/5/2017,10/31/2017,57,,,CHIN
82,82,48,48:Area8D Spt,2017,3,NS,9/10/2017,9/25/2017,16,,Sat-Sun,CHIN
7,7,36,36:Ar 7 Sport,2017,4,closed,10/1/2017,12/31/2017,92,,,CHIN
81,81,45,45:Ar 8-1 Spt,2017,4,closed,10/1/2017,10/31/2017,31,,,CHIN
82,82,45,45:Ar 8-1 Spt,2017,4,closed,10/1/2017,10/31/2017,31,,,CHIN
10,10,56,56:A 10 Sport,2017,4,NR,10/1/2017,10/31/2017,31,,,CHIN
11,11,57,57:A 11 Sport,2017,4,MSF,10/1/2017,4/30/2018,212,,,CHIN
12,12,64,64:A 12 Sport,2017,4,MSF,10/1/2017,4/30/2018,212,,,CHIN
13,13,67,67:A 13 Sport,2017,4,MSF,10/1/2017,4/30/2018,212,,,CHIN
81,81,45,45:Ar 8-1 Spt,2017,4,MSF,11/1/2017,11/12/2017,12,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2070,,CHIN
82,82,45,45:Ar 8-1 Spt,2017,4,MSF,11/1/2017,11/12/2017,12,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2070,,CHIN
9,9,53,53:Ar 9 Sport,2017,4,MSF,11/1/2017,11/12/2017,12,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2070,,CHIN
10,10,56,56:A 10 Sport,2017,4,MSF,11/1/2017,2/28/2018,120,,,CHIN
81,81,45,45:Ar 8-1 Spt,2017,4,closed,11/13/2017,2/15/2018,95,,,CHIN
82,82,45,45:Ar 8-1 Spt,2017,4,closed,11/13/2017,2/15/2018,95,,,CHIN
9,9,53,53:Ar 9 Sport,2017,4,closed,11/13/2017,2/15/2018,95,,,CHIN
7,7,36,36:Ar 7 Sport,2017,4,MSF,1/1/2018,4/30/2018,120,,,CHIN
81,81,45,45:Ar 8-1 Spt,2017,4,MSF,2/16/2018,4/30/2018,74,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2083,,CHIN
82,82,45,45:Ar 8-1 Spt,2017,4,MSF,2/16/2018,4/30/2018,74,,,CHIN
9,9,53,53:Ar 9 Sport,2017,4,MSF,2/16/2018,4/15/2018,59,,,CHIN
6,6,54,54:Ar 6 Sport,2017,4,MSF,3/1/2018,4/8/2018,39,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2105,,CHIN
10,10,56,56:A 10 Sport,2017,4,closed,3/1/2018,6/30/2018,122,,,CHIN
5,5,42,42:Ar 5 Sport,2017,4,MSF,3/16/2018,4/30/2018,46,,,CHIN
6,6,54,54:Ar 6 Sport,2017,4,closed,4/9/2018,7/2/2018,85,,,CHIN
9,9,53,53:Ar 9 Sport,2017,4,closed,4/16/2018,7/15/2018,91,,,CHIN
5,5,42,42:Ar 5 Sport,2018,2,closed,5/1/2018,6/30/2018,61,,,CHIN
7,7,36,36:Ar 7 Sport,2018,2,closed,5/1/2018,6/30/2018,61,,,CHIN
81,81,45,45:Ar 8-1 Spt,2018,2,closed,5/1/2018,6/30/2018,61,,,CHIN
82,82,45,45:Ar 8-1 Spt,2018,2,closed,5/1/2018,6/30/2018,61,,,CHIN
11,11,57,57:A 11 Sport,2018,2,closed,5/1/2018,5/31/2018,31,,,CHIN
12,12,64,64:A 12 Sport,2018,2,closed,5/1/2018,6/30/2018,61,,,CHIN
13,13,67,67:A 13 Sport,2018,2,MSF,5/1/2018,6/30/2018,61,,,CHIN
82,82,48,48:Area8D Spt,2018,2,NS,5/24/2018,6/30/2018,38,,Fri-Mon,CHIN
11,11,57,57:A 11 Sport,2018,2,MSF,6/1/2018,6/30/2018,30,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2193,also a Tues-Thurs closure 7/17-7/31,CHIN
5,5,42,42:Ar 5 Sport,2018,3,MSF,7/1/2018,8/15/2018,46,,,CHIN
7,7,36,36:Ar 7 Sport,2018,3,MSF,7/1/2018,7/31/2018,31,,,CHIN
81,81,45,45:Ar 8-1 Spt,2018,3,closed,7/1/2018,7/31/2018,31,,,CHIN
82,82,45,45:Ar 8-1 Spt,2018,3,closed,7/1/2018,7/31/2018,31,,,CHIN
82,82,48,48:Area8D Spt,2018,3,NS,7/1/2018,9/3/2018,65,,Fri-Mon,CHIN
